checked_at,pos_id,state_file,user_id,coin,domestic,foreign,entry_krw,domestic_entry_krw,foreign_entry_krw,domestic_qty,domestic_locked,domestic_bid,domestic_value_krw,foreign_amount,foreign_notional_usdt,foreign_value_krw,foreign_side,classification,error
2026-05-31 18:16:58,POS_SAHARA_BITHUMB_BITGET_1780207498_8958522411_1780207507,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,ACTIVE,26918.1527,5.9796,9023.2164,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=180.0 price=0.03322 contractSize=1.0 notional=5.9796 
2026-05-31 18:17:00,POS_BILL_BITHUMB_BITGET_1780207809_8958522411_1780207820,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,ACTIVE,9486.6764,6.13092,9251.5583,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=76.0 price=0.08067 contractSize=1.0 notional=6.13092 
2026-05-31 18:17:02,POS_PUNDIX_BITHUMB_BITGET_1780212673_8958522411_1780212680,semi_auto_state_bitget.json,8958522411,PUNDIX,BITHUMB,BITGET,ACTIVE,8486.8421,5.5936,8440.7424,정상_ACTIVE(국내O/해외O),foreign=ok sym=PUNDIX/USDT:USDT contracts=38.0 price=0.1472 contractSize=1.0 notional=5.5936 
2026-05-31 18:17:04,POS_BASED_BITHUMB_BITGET_1780212904_6870367623_1780212912,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,ACTIVE,113803.8995,25.09488,37868.1739,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.0 price=0.07536 contractSize=1.0 notional=25.09488 
2026-05-31 18:17:07,POS_BASED_BITHUMB_BITGET_1780216013_8958522411_1780216023,semi_auto_state_bitget.json,8958522411,BASED,BITHUMB,BITGET,ACTIVE,25740.9611,5.72736,8642.5862,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.0 price=0.07536 contractSize=1.0 notional=5.72736 
2026-05-31 18:17:09,POS_RECOVER_PROMPT_BITHUMB_BINGX_01_6870367623_11,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,ACTIVE,7133.3647,4.727751,7134.1763,정상_ACTIVE(국내O/해외O),foreign=ok sym=PROMPT/USDT:USDT contracts=146.37 price=0.0323 contractSize=1.0 notional=4.7277510000000005 
2026-05-31 18:17:11,POS_RECOVER_SAHARA_BITHUMB_BINGX_01_6870367623_12,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,196460.4284,52.0277823,78509.9235,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03321 contractSize=1.0 notional=52.027782300000005 
2026-05-31 18:17:14,POS_RECOVER_SAHARA_BITHUMB_BINGX_02_6870367623_13,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,196460.4284,52.012116,78486.283,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.0332 contractSize=1.0 notional=52.012116000000006 
2026-05-31 18:17:17,POS_SAHARA_BITHUMB_BINGX_1780207709_8958522411_1780207717,semi_auto_state_bingx.json,8958522411,SAHARA,BITHUMB,BINGX,ACTIVE,26946.0182,6.2730369,9466.0127,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=188.89 price=0.03321 contractSize=1.0 notional=6.2730369 
2026-05-31 18:17:20,POS_BASED_BITHUMB_BINGX_1780215709_6870367623_1780215719,semi_auto_state_bingx.json,6870367623,BASED,BITHUMB,BINGX,ACTIVE,113803.8995,25.1895032,38010.9603,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.68 price=0.07549 contractSize=1.0 notional=25.1895032 
2026-05-31 18:17:23,POS_BASED_BITHUMB_BINGX_1780216028_8958522411_1780216038,semi_auto_state_bingx.json,8958522411,BASED,BITHUMB,BINGX,ACTIVE,25740.9611,5.752345,8680.2886,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.19 price=0.0755 contractSize=1.0 notional=5.752345 
2026-05-31 18:22:36,POS_RECOVER_IN_BITHUMB_MEXC_01_6870367623_01,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,ACTIVE,73500.0,25.6944,38772.8496,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=24.0 price=0.10706 contractSize=10.0 notional=25.6944 
2026-05-31 18:22:41,POS_RECOVER_SAHARA_BITHUMB_MEXC_01_6870367623_02,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,ACTIVE,195607.1359,25.7712,38888.7408,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=78.0 price=0.03304 contractSize=10.0 notional=25.7712 
2026-05-31 18:22:45,POS_RECOVER_BILL_BITHUMB_MEXC_01_6870367623_03,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,ACTIVE,121919.438,22.794,34396.146,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=3.0 price=0.07598 contractSize=100.0 notional=22.794 
2026-05-31 18:22:49,POS_SAHARA_BITHUMB_MEXC_1780207716_8958522411_1780207727,semi_auto_state_mexc.json,8958522411,SAHARA,BITHUMB,MEXC,ACTIVE,26823.4097,0.0,0.0,비대칭(국내O/해외X)-국내현물만 남음,foreign=ok/no_position_found market=SAHARA/USDT:USDT coin=SAHARA 
2026-05-31 18:22:54,POS_BASED_BITHUMB_MEXC_1780216077_8958522411_1780216089,semi_auto_state_mexc.json,8958522411,BASED,BITHUMB,MEXC,ACTIVE,25740.9611,5.4838,8275.0542,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=7.0 price=0.07834 contractSize=10.0 notional=5.4838000000000005 
2026-05-31 18:22:59,POS_BASED_BITHUMB_MEXC_1780216077_6870367623_1780216091,semi_auto_state_mexc.json,6870367623,BASED,BITHUMB,MEXC,ACTIVE,113803.8995,25.8522,39010.9698,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=33.0 price=0.07834 contractSize=10.0 notional=25.852200000000003 
2026-05-31 18:23:03,POS_RECOVER_SAHARA_BITHUMB_GATE_01_6870367623_04,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,ACTIVE,195566.5029,23.205,35016.345,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=7.0 price=0.03315 contractSize=100.0 notional=23.205 
2026-05-31 18:23:08,POS_RECOVER_EUL_BITHUMB_GATE_01_6870367623_05,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,ACTIVE,37721.6441,24.1414,36429.3726,정상_ACTIVE(국내O/해외O),foreign=ok sym=EUL/USDT:USDT contracts=19.0 price=1.2706 contractSize=1.0 notional=24.1414 
2026-05-31 18:23:13,POS_RECOVER_IN_BITHUMB_BITGET_01_6870367623_06,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,ACTIVE,73500.0,24.48798,36952.3618,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=242.0 price=0.10119 contractSize=1.0 notional=24.48798 
2026-05-31 18:23:16,POS_RECOVER_XAN_BITHUMB_BITGET_01_6870367623_07,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,ACTIVE,37879.4826,25.23177,38074.7409,정상_ACTIVE(국내O/해외O),foreign=ok sym=XAN/USDT:USDT contracts=2481.0 price=0.01017 contractSize=1.0 notional=25.23177 
2026-05-31 18:23:18,POS_RECOVER_SAHARA_BITHUMB_BITGET_01_6870367623_08,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,ACTIVE,195363.3381,25.86856,39035.657,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=782.0 price=0.03308 contractSize=1.0 notional=25.86856 
2026-05-31 18:23:21,POS_RECOVER_BILL_BITHUMB_BITGET_01_6870367623_09,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,121919.438,54.02982,81530.9984,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07969 contractSize=1.0 notional=54.02982 
2026-05-31 18:23:24,POS_BILL_BITHUMB_BITGET_1780201889_6870367623_1780201899,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,121919.438,53.98236,81459.3812,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07962 contractSize=1.0 notional=53.98236 
2026-05-31 18:23:26,POS_SAHARA_BITHUMB_BITGET_1780207498_8958522411_1780207507,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,ACTIVE,26812.2634,5.9544,8985.1896,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=180.0 price=0.03308 contractSize=1.0 notional=5.9544 
2026-05-31 18:23:29,POS_BILL_BITHUMB_BITGET_1780207809_8958522411_1780207820,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,ACTIVE,9405.5937,6.05112,9131.1401,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=76.0 price=0.07962 contractSize=1.0 notional=6.05112 
2026-05-31 18:23:31,POS_PUNDIX_BITHUMB_BITGET_1780212673_8958522411_1780212680,semi_auto_state_bitget.json,8958522411,PUNDIX,BITHUMB,BITGET,ACTIVE,8447.3684,5.5784,8417.8056,정상_ACTIVE(국내O/해외O),foreign=ok sym=PUNDIX/USDT:USDT contracts=38.0 price=0.1468 contractSize=1.0 notional=5.5784 
2026-05-31 18:23:34,POS_BASED_BITHUMB_BITGET_1780212904_6870367623_1780212912,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,ACTIVE,113803.8995,25.04826,37797.8243,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.0 price=0.07522 contractSize=1.0 notional=25.04826 
2026-05-31 18:23:37,POS_BASED_BITHUMB_BITGET_1780216013_8958522411_1780216023,semi_auto_state_bitget.json,8958522411,BASED,BITHUMB,BITGET,ACTIVE,25740.9611,5.71596,8625.3836,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.0 price=0.07521 contractSize=1.0 notional=5.71596 
2026-05-31 18:23:39,POS_RECOVER_PROMPT_BITHUMB_BINGX_01_6870367623_11,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,ACTIVE,7133.3647,4.7292147,7136.385,정상_ACTIVE(국내O/해외O),foreign=ok sym=PROMPT/USDT:USDT contracts=146.37 price=0.03231 contractSize=1.0 notional=4.7292147 
2026-05-31 18:23:42,POS_RECOVER_SAHARA_BITHUMB_BINGX_01_6870367623_12,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,195566.5029,51.7614552,78108.0359,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03304 contractSize=1.0 notional=51.7614552 
2026-05-31 18:23:45,POS_RECOVER_SAHARA_BITHUMB_BINGX_02_6870367623_13,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,195525.87,51.7614552,78108.0359,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03304 contractSize=1.0 notional=51.7614552 
2026-05-31 18:23:49,POS_SAHARA_BITHUMB_BINGX_1780207709_8958522411_1780207717,semi_auto_state_bingx.json,8958522411,SAHARA,BITHUMB,BINGX,ACTIVE,26817.8366,6.2409256,9417.5567,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=188.89 price=0.03304 contractSize=1.0 notional=6.2409256 
2026-05-31 18:23:53,POS_BASED_BITHUMB_BINGX_1780215709_6870367623_1780215719,semi_auto_state_bingx.json,6870367623,BASED,BITHUMB,BINGX,ACTIVE,112759.8271,25.026,37764.234,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.68 price=0.075 contractSize=1.0 notional=25.026 
2026-05-31 18:23:56,POS_BASED_BITHUMB_BINGX_1780216028_8958522411_1780216038,semi_auto_state_bingx.json,8958522411,BASED,BITHUMB,BINGX,ACTIVE,25504.8055,5.7188214,8629.7015,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.19 price=0.07506 contractSize=1.0 notional=5.7188214 
2026-05-31 18:29:00,POS_RECOVER_IN_BITHUMB_MEXC_01_6870367623_01,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,ACTIVE,74000.0,25.6944,38772.8496,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=24.0 price=0.10706 contractSize=10.0 notional=25.6944 
2026-05-31 18:29:04,POS_RECOVER_SAHARA_BITHUMB_MEXC_01_6870367623_02,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,ACTIVE,195607.1359,25.7712,38888.7408,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=78.0 price=0.03304 contractSize=10.0 notional=25.7712 
2026-05-31 18:29:09,POS_RECOVER_BILL_BITHUMB_MEXC_01_6870367623_03,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,ACTIVE,120868.4084,22.794,34396.146,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=3.0 price=0.07598 contractSize=100.0 notional=22.794 
2026-05-31 18:29:13,POS_SAHARA_BITHUMB_MEXC_1780207716_8958522411_1780207727,semi_auto_state_mexc.json,8958522411,SAHARA,BITHUMB,MEXC,ACTIVE,26828.9828,0.0,0.0,비대칭(국내O/해외X)-국내현물만 남음,foreign=ok/no_position_found market=SAHARA/USDT:USDT coin=SAHARA 
2026-05-31 18:29:18,POS_BASED_BITHUMB_MEXC_1780216077_8958522411_1780216089,semi_auto_state_mexc.json,8958522411,BASED,BITHUMB,MEXC,ACTIVE,24796.3387,5.4838,8275.0542,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=7.0 price=0.07834 contractSize=10.0 notional=5.4838000000000005 
2026-05-31 18:29:25,POS_BASED_BITHUMB_MEXC_1780216077_6870367623_1780216091,semi_auto_state_mexc.json,6870367623,BASED,BITHUMB,MEXC,ACTIVE,147898.6377,25.8522,39010.9698,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=33.0 price=0.07834 contractSize=10.0 notional=25.852200000000003 
2026-05-31 18:29:32,POS_RECOVER_SAHARA_BITHUMB_GATE_01_6870367623_04,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,ACTIVE,195607.1359,23.247,35079.723,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=7.0 price=0.03321 contractSize=100.0 notional=23.247000000000003 
2026-05-31 18:29:40,POS_RECOVER_EUL_BITHUMB_GATE_01_6870367623_05,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,ACTIVE,37620.1873,24.1015,36369.1635,정상_ACTIVE(국내O/해외O),foreign=ok sym=EUL/USDT:USDT contracts=19.0 price=1.2685 contractSize=1.0 notional=24.1015 
2026-05-31 18:29:45,POS_BASED_BITHUMB_GATE_1780219592_6870367623_1780219609,semi_auto_state_gate.json,6870367623,BASED,BITHUMB,GATE,ACTIVE,147898.6377,25.438,38385.942,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=35.0 price=0.07268 contractSize=10.0 notional=25.438 
2026-05-31 18:29:50,POS_RECOVER_IN_BITHUMB_BITGET_01_6870367623_06,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,ACTIVE,74000.0,24.58962,37105.7366,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=242.0 price=0.10161 contractSize=1.0 notional=24.58962 
2026-05-31 18:29:53,POS_RECOVER_XAN_BITHUMB_BITGET_01_6870367623_07,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,ACTIVE,37853.871,25.204479,38033.5588,정상_ACTIVE(국내O/해외O),foreign=ok sym=XAN/USDT:USDT contracts=2481.0 price=0.010159 contractSize=1.0 notional=25.204479 
2026-05-31 18:29:55,POS_RECOVER_SAHARA_BITHUMB_BITGET_01_6870367623_08,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,ACTIVE,195566.5029,25.90766,39094.6589,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=782.0 price=0.03313 contractSize=1.0 notional=25.90766 
2026-05-31 18:29:57,POS_RECOVER_BILL_BITHUMB_BITGET_01_6870367623_09,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,120868.4084,53.8671,81285.4539,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07945 contractSize=1.0 notional=53.8671 
2026-05-31 18:29:59,POS_BILL_BITHUMB_BITGET_1780201889_6870367623_1780201899,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,120868.4084,53.85354,81264.9919,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07943 contractSize=1.0 notional=53.85354 
2026-05-31 18:30:02,POS_SAHARA_BITHUMB_BITGET_1780207498_8958522411_1780207507,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,ACTIVE,26823.4097,5.9634,8998.7706,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=180.0 price=0.03313 contractSize=1.0 notional=5.9634 
2026-05-31 18:30:04,POS_BILL_BITHUMB_BITGET_1780207809_8958522411_1780207820,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,ACTIVE,9324.5109,6.03364,9104.7628,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=76.0 price=0.07939 contractSize=1.0 notional=6.03364 
2026-05-31 18:30:06,POS_PUNDIX_BITHUMB_BITGET_1780212673_8958522411_1780212680,semi_auto_state_bitget.json,8958522411,PUNDIX,BITHUMB,BITGET,ACTIVE,8486.8421,5.6088,8463.6792,정상_ACTIVE(국내O/해외O),foreign=ok sym=PUNDIX/USDT:USDT contracts=38.0 price=0.1476 contractSize=1.0 notional=5.6088 
2026-05-31 18:30:10,POS_BASED_BITHUMB_BITGET_1780212904_6870367623_1780212912,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,ACTIVE,147898.6377,24.22242,36551.6318,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.0 price=0.07274 contractSize=1.0 notional=24.22242 
2026-05-31 18:30:12,POS_BASED_BITHUMB_BITGET_1780216013_8958522411_1780216023,semi_auto_state_bitget.json,8958522411,BASED,BITHUMB,BITGET,ACTIVE,24796.3387,5.52292,8334.0863,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.0 price=0.07267 contractSize=1.0 notional=5.52292 
2026-05-31 18:30:15,POS_RECOVER_PROMPT_BITHUMB_BINGX_01_6870367623_11,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,ACTIVE,7133.3647,4.7321421,7140.8024,정상_ACTIVE(국내O/해외O),foreign=ok sym=PROMPT/USDT:USDT contracts=146.37 price=0.03233 contractSize=1.0 notional=4.7321421 
2026-05-31 18:30:18,POS_RECOVER_SAHARA_BITHUMB_BINGX_01_6870367623_12,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,195566.5029,51.8397867,78226.2381,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03309 contractSize=1.0 notional=51.839786700000005 
2026-05-31 18:30:20,POS_RECOVER_SAHARA_BITHUMB_BINGX_02_6870367623_13,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,195566.5029,51.8397867,78226.2381,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03309 contractSize=1.0 notional=51.839786700000005 
2026-05-31 18:30:24,POS_SAHARA_BITHUMB_BINGX_1780207709_8958522411_1780207717,semi_auto_state_bingx.json,8958522411,SAHARA,BITHUMB,BINGX,ACTIVE,26828.9828,6.2484812,9428.9581,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=188.89 price=0.03308 contractSize=1.0 notional=6.2484812 
2026-05-31 18:30:27,POS_BASED_BITHUMB_BINGX_1780215709_6870367623_1780215719,semi_auto_state_bingx.json,6870367623,BASED,BITHUMB,BINGX,ACTIVE,147898.6377,24.2285048,36560.8137,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.68 price=0.07261 contractSize=1.0 notional=24.2285048 
2026-05-31 18:30:30,POS_BASED_BITHUMB_BINGX_1780216028_8958522411_1780216038,semi_auto_state_bingx.json,8958522411,BASED,BITHUMB,BINGX,ACTIVE,24796.3387,5.5306321,8345.7238,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.19 price=0.07259 contractSize=1.0 notional=5.5306321 
2026-05-31 18:30:34,POS_HEMI_BITHUMB_BINGX_1780219718_8958522411_1780219730,semi_auto_state_bingx.json,8958522411,HEMI,BITHUMB,BINGX,ACTIVE,9000.0005,5.9810561,9025.4137,정상_ACTIVE(국내O/해외O),foreign=ok sym=HEMI/USDT:USDT contracts=867.7 price=0.006893 contractSize=1.0 notional=5.9810561 
2026-05-31 18:30:37,POS_HEMI_BITHUMB_BINGX_1780219718_6870367623_1780219731,semi_auto_state_bingx.json,6870367623,HEMI,BITHUMB,BINGX,ACTIVE,39000.0,25.91768,39109.7791,정상_ACTIVE(국내O/해외O),foreign=ok sym=HEMI/USDT:USDT contracts=3760.0 price=0.006893 contractSize=1.0 notional=25.91768 
2026-05-31 18:35:51,POS_RECOVER_IN_BITHUMB_MEXC_01_6870367623_01,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,ACTIVE,74000.0,25.6944,38772.8496,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=24.0 price=0.10706 contractSize=10.0 notional=25.6944 
2026-05-31 18:35:56,POS_RECOVER_SAHARA_BITHUMB_MEXC_01_6870367623_02,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,ACTIVE,195403.971,25.7712,38888.7408,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=78.0 price=0.03304 contractSize=10.0 notional=25.7712 
2026-05-31 18:35:59,POS_RECOVER_BILL_BITHUMB_MEXC_01_6870367623_03,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,ACTIVE,120868.4084,22.794,34396.146,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=3.0 price=0.07598 contractSize=100.0 notional=22.794 
2026-05-31 18:36:04,POS_SAHARA_BITHUMB_MEXC_1780207716_8958522411_1780207727,semi_auto_state_mexc.json,8958522411,SAHARA,BITHUMB,MEXC,ACTIVE,26812.2634,0.0,0.0,비대칭(국내O/해외X)-국내현물만 남음,foreign=ok/no_position_found market=SAHARA/USDT:USDT coin=SAHARA 
2026-05-31 18:36:08,POS_BASED_BITHUMB_MEXC_1780216077_8958522411_1780216089,semi_auto_state_mexc.json,8958522411,BASED,BITHUMB,MEXC,ACTIVE,24796.3387,5.4838,8275.0542,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=7.0 price=0.07834 contractSize=10.0 notional=5.4838000000000005 
2026-05-31 18:36:12,POS_BASED_BITHUMB_MEXC_1780216077_6870367623_1780216091,semi_auto_state_mexc.json,6870367623,BASED,BITHUMB,MEXC,ACTIVE,147898.6377,25.8522,39010.9698,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=33.0 price=0.07834 contractSize=10.0 notional=25.852200000000003 
2026-05-31 18:36:16,POS_RECOVER_SAHARA_BITHUMB_GATE_01_6870367623_04,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,ACTIVE,195485.237,23.205,35016.345,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=7.0 price=0.03315 contractSize=100.0 notional=23.205 
2026-05-31 18:36:21,POS_RECOVER_EUL_BITHUMB_GATE_01_6870367623_05,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,ACTIVE,37721.6441,24.1243,36403.5687,정상_ACTIVE(국내O/해외O),foreign=ok sym=EUL/USDT:USDT contracts=19.0 price=1.2697 contractSize=1.0 notional=24.1243 
2026-05-31 18:36:25,POS_BASED_BITHUMB_GATE_1780219592_6870367623_1780219609,semi_auto_state_gate.json,6870367623,BASED,BITHUMB,GATE,ACTIVE,147898.6377,25.515,38502.135,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=35.0 price=0.0729 contractSize=10.0 notional=25.515 
2026-05-31 18:36:30,POS_RECOVER_IN_BITHUMB_BITGET_01_6870367623_06,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,ACTIVE,74000.0,24.50734,36981.5761,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=242.0 price=0.10127 contractSize=1.0 notional=24.50734 
2026-05-31 18:36:32,POS_RECOVER_XAN_BITHUMB_BITGET_01_6870367623_07,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,ACTIVE,37879.4826,25.211922,38044.7903,정상_ACTIVE(국내O/해외O),foreign=ok sym=XAN/USDT:USDT contracts=2481.0 price=0.010162 contractSize=1.0 notional=25.211922 
2026-05-31 18:36:35,POS_RECOVER_SAHARA_BITHUMB_BITGET_01_6870367623_08,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,ACTIVE,195485.237,25.87638,39047.4574,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=782.0 price=0.03309 contractSize=1.0 notional=25.87638 
2026-05-31 18:36:37,POS_RECOVER_BILL_BITHUMB_BITGET_01_6870367623_09,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,120868.4084,53.53488,80784.1339,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07896 contractSize=1.0 notional=53.53488 
2026-05-31 18:36:39,POS_BILL_BITHUMB_BITGET_1780201889_6870367623_1780201899,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,120868.4084,53.53488,80784.1339,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07896 contractSize=1.0 notional=53.53488 
2026-05-31 18:36:41,POS_SAHARA_BITHUMB_BITGET_1780207498_8958522411_1780207507,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,ACTIVE,26806.6903,5.9562,8987.9058,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=180.0 price=0.03309 contractSize=1.0 notional=5.9562 
